,m,n,pyearth,earth,time,forward_iterations,rsq
469,1500,100,1,0,0.925502061844,4,0.709273138606
470,2000,100,0,1,3.157,10,0.964086381585
471,2000,100,1,0,1.10438084602,4,0.860369228954
472,2000,100,0,1,128.25,100,0.396242532229
473,2000,100,1,0,1.05436205864,4,0.00751947036818
474,2000,100,0,1,0.567,4,0.97932781114
475,2000,100,1,0,1.14277601242,4,0.979483489175
476,2000,100,0,1,8.896,19,0.994140779122
477,2000,100,1,0,1.64577913284,5,0.898753044245
478,2000,100,0,1,1.354,7,0.990998198307
479,2000,100,1,0,1.13813400269,4,0.957326909469
480,2500,100,0,1,1.096,5,0.981010833747
481,2500,100,1,0,1.3477408886,4,0.982275871083
482,2500,100,0,1,4.559,11,0.988599185856
483,2500,100,1,0,1.38356018066,4,0.691048130384
484,2500,100,0,1,4.977,11,0.983983620856
485,2500,100,1,0,1.37997293472,4,0.728567177586
486,2500,100,0,1,1.368,6,0.991558659717
487,2500,100,1,0,1.39125800133,4,0.961307456926
488,2500,100,0,1,0.971,5,0.942619466325
489,2500,100,1,0,1.36408901215,4,0.941001367497
490,5000,100,0,1,1.364,3,0.985758371562
491,5000,100,1,0,2.63057303429,4,0.985970674855
492,5000,100,0,1,3.351,6,0.976764118198
493,5000,100,1,0,2.61127305031,4,0.951502740349
494,5000,100,0,1,0.941,3,0.990203758861
495,5000,100,1,0,2.57603216171,4,0.990634988091
496,5000,100,0,1,0.625,2,0.99652510403
497,5000,100,1,0,1.42517995834,3,0.996680376372
498,5000,100,0,1,421.127,99,0.216325647177
499,5000,100,1,0,2.86882781982,4,0.0271430733268
500,100,200,0,1,0.845,19,0.977918862351
501,100,200,1,0,0.678519010544,4,0.649716519917
502,100,200,0,1,0.655,14,0.993444709725
503,100,200,1,0,0.878751039505,5,0.963417141978
504,100,200,0,1,0.793,18,0.986305373535
505,100,200,1,0,0.689934968948,5,0.702614439843
506,100,200,0,1,1.098,19,0.990386404562
507,100,200,1,0,1.28429317474,5,0.655301051927
508,100,200,0,1,0.657,14,0.993501006442
509,100,200,1,0,1.86937904358,7,0.898591681879
510,200,200,0,1,0.937,13,0.989127938147
511,200,200,1,0,0.98647403717,5,0.958626529445
512,200,200,0,1,3.458,30,0.986769239174
513,200,200,1,0,0.684440135956,4,0.784703850776
514,200,200,0,1,3.317,30,0.990770454117
515,200,200,1,0,0.702148199081,4,0.730438767931
516,200,200,0,1,0.132,2,0.994160155594
517,200,200,1,0,0.355355024338,3,0.9946594025
518,200,200,0,1,4.684,37,0.887681678905
519,200,200,1,0,0.699349164963,4,0.164393293435
520,300,200,0,1,0.304,5,0.982717028379
521,300,200,1,0,0.81592798233,4,0.980963183063
522,300,200,0,1,1.959,14,0.994806857623
523,300,200,1,0,1.84323096275,7,0.935750194137
524,300,200,0,1,15.626,57,0.936724210337
525,300,200,1,0,0.987823963165,4,0.0359485564591
526,300,200,0,1,0.788,9,0.997207247168
527,300,200,1,0,1.39723706245,5,0.986049388682
528,300,200,0,1,1.539,14,0.981004044848
529,300,200,1,0,1.04260993004,5,0.92071184782
530,400,200,0,1,0.228,3,0.988232111242
531,400,200,1,0,0.910115003586,4,0.98849260522
532,400,200,0,1,1.354,10,0.9917413551
533,400,200,1,0,1.36986899376,5,0.930640151386
534,400,200,0,1,0.752,7,0.982569002301
535,400,200,1,0,0.91553401947,4,0.961517547697
536,400,200,0,1,6.104,27,0.985434068139
537,400,200,1,0,0.885092020035,4,0.598397243239
538,400,200,0,1,0.485,6,0.997162946888
539,400,200,1,0,1.29820895195,5,0.994646662007
540,500,200,0,1,0.832,7,0.994005810523
541,500,200,1,0,0.994491815567,4,0.982363601547
542,500,200,0,1,0.252,3,0.993611584663
543,500,200,1,0,0.978145122528,4,0.993576197111
544,500,200,0,1,3.266,16,0.986261778332
545,500,200,1,0,0.990801095963,4,0.519215084878
