,m,n,pyearth,earth,time,forward_iterations,rsq
87,2500,10,1,0,0.151483058929,4,0.954916381693
88,2500,10,0,1,0.067,4,0.986194548333
89,2500,10,1,0,0.153474807739,4,0.986169512218
90,5000,10,0,1,0.209,5,0.85790630478
91,5000,10,1,0,0.291162967682,4,0.829651126782
92,5000,10,0,1,0.385,6,0.987237934306
93,5000,10,1,0,0.291309118271,4,0.850326219774
94,5000,10,0,1,0.264,6,0.991065087478
95,5000,10,1,0,0.290766000748,4,0.991740691264
96,5000,10,0,1,0.059,2,0.912042219563
97,5000,10,1,0,0.160555124283,3,0.912345197194
98,5000,10,0,1,0.309,7,0.995262249472
99,5000,10,1,0,0.291308879852,4,0.87348204479
100,10000,10,0,1,0.596,6,0.998584258178
101,10000,10,1,0,0.711000919342,4,0.958310852324
102,10000,10,0,1,0.63,6,0.997284768855
103,10000,10,1,0,0.687248945236,4,0.990739305971
104,10000,10,0,1,1.015,9,0.969078933929
105,10000,10,1,0,0.672101974487,4,0.834088323203
106,10000,10,0,1,0.274,4,0.998020672815
107,10000,10,1,0,0.726161003113,4,0.99802156465
108,10000,10,0,1,0.054,0,0.0
109,10000,10,1,0,0.0596561431885,1,0.0
110,100,20,0,1,0.03,9,0.989243332997
111,100,20,1,0,0.0920011997223,5,0.667173420035
112,100,20,0,1,0.034,10,0.991880708474
113,100,20,1,0,0.0965189933777,5,0.82920321983
114,100,20,0,1,0.06,16,0.992748695444
115,100,20,1,0,0.113960027695,5,0.849817929888
116,100,20,0,1,0.052,14,0.970371653146
117,100,20,1,0,0.138296842575,6,0.967079557411
118,100,20,0,1,0.045,12,0.99194112736
119,100,20,1,0,0.0751011371613,4,0.963888230602
120,200,20,0,1,0.021,5,0.993865037666
121,200,20,1,0,0.11668419838,5,0.993057968229
122,200,20,0,1,0.162,19,0.961866592039
123,200,20,1,0,0.0794789791107,4,0.925358131918
124,200,20,0,1,0.021,5,0.986396101408
125,200,20,1,0,0.0825130939484,4,0.966835777711
126,200,20,0,1,0.044,9,0.979484360437
127,200,20,1,0,0.124428033829,5,0.973449859992
128,200,20,0,1,0.086,12,0.993396750491
129,200,20,1,0,0.12663602829,5,0.916956750977
130,300,20,0,1,0.036,6,0.987329278854
131,300,20,1,0,0.097874879837,4,0.981990280599
132,300,20,0,1,0.045,7,0.994370621338
133,300,20,1,0,0.0913410186768,4,0.982110362963
134,300,20,0,1,0.123,12,0.971318182092
135,300,20,1,0,0.134131908417,5,0.858159562626
136,300,20,0,1,0.01,1,0.983402910952
137,300,20,1,0,0.0199139118195,2,0.983466362378
138,300,20,0,1,0.168,15,0.970268513957
139,300,20,1,0,0.0867109298706,4,0.890097814552
140,400,20,0,1,0.042,6,0.995876857115
141,400,20,1,0,0.146409988403,5,0.995244457573
142,400,20,0,1,0.026,4,0.97954912275
143,400,20,1,0,0.0527040958405,3,0.977944060688
144,400,20,0,1,0.046,7,0.988015692944
145,400,20,1,0,0.145353078842,5,0.980550260177
146,400,20,0,1,0.015,2,0.995458486843
147,400,20,1,0,0.0521800518036,3,0.995579406451
148,400,20,0,1,0.156,12,0.99494941296
149,400,20,1,0,0.0980899333954,4,0.979718857051
150,500,20,0,1,0.315,18,0.671974269177
151,500,20,1,0,0.153345108032,5,0.286857830542
152,500,20,0,1,0.067,7,0.990556781817
153,500,20,1,0,0.145556211472,5,0.986748783273
154,500,20,0,1,0.072,7,0.961249919774
155,500,20,1,0,0.112668991089,4,0.956354119562
156,500,20,0,1,0.069,6,0.981318442499
157,500,20,1,0,0.107986927032,4,0.941682439774
158,500,20,0,1,0.362,19,0.97316787242
159,500,20,1,0,0.104494094849,4,0.763630761108
160,1000,20,0,1,0.685,20,0.162436694179
161,1000,20,1,0,0.17631483078,5,0.0372562404646
162,1000,20,0,1,0.169,8,0.988044497559
163,1000,20,1,0,0.15677189827,4,0.957106164959
164,1000,20,0,1,0.257,10,0.991591858497
165,1000,20,1,0,0.150448083878,4,0.929282364192
166,1000,20,0,1,0.228,9,0.967843182138
167,1000,20,1,0,0.147597789764,4,0.592054786671
168,1000,20,0,1,0.705,19,0.34238686239
169,1000,20,1,0,0.150309085846,4,0.264235423994
170,1500,20,0,1,0.721,14,0.991589074688
171,1500,20,1,0,0.197644948959,4,0.772541986107
172,1500,20,0,1,0.095,4,0.970221184494
173,1500,20,1,0,0.200325012207,4,0.962530273723
174,1500,20,0,1,0.061,3,0.995040452956
175,1500,20,1,0,0.197825193405,4,0.995125268299
176,1500,20,0,1,0.486,11,0.996558688454
177,1500,20,1,0,0.189237117767,4,0.91529213719
178,1500,20,0,1,1.019,20,0.298482830331
179,1500,20,1,0,0.37017583847,6,0.263779199664
180,2000,20,0,1,0.266,7,0.992802330922
181,2000,20,1,0,0.247420072556,4,0.978756581688
182,2000,20,0,1,1.376,16,0.992274675429
183,2000,20,1,0,0.24656701088,4,0.730316853537
184,2000,20,0,1,0.166,5,0.983645133069
185,2000,20,1,0,0.243856906891,4,0.980352824849
186,2000,20,0,1,0.148,5,0.998637494051
187,2000,20,1,0,0.238540887833,4,0.996980098251
188,2000,20,0,1,0.051,2,0.990723270935
189,2000,20,1,0,0.129529953003,3,0.991528262389
190,2500,20,0,1,0.202,5,0.85834023997
191,2500,20,1,0,0.414448976517,5,0.865051045366
192,2500,20,0,1,0.313,7,0.916711402728
193,2500,20,1,0,0.285302877426,4,0.849010735592
194,2500,20,0,1,0.707,11,0.98771242247
195,2500,20,1,0,0.285966873169,4,0.971384241203
196,2500,20,0,1,0.182,5,0.987400930043
197,2500,20,1,0,0.284940958023,4,0.983729809139
198,2500,20,0,1,1.63,20,0.0552936942274
199,2500,20,1,0,0.343824148178,5,0.0102778580648
200,5000,20,0,1,0.078,1,0.929196571693
201,5000,20,1,0,0.133496046066,2,0.929200529372
202,5000,20,0,1,0.147,2,0.997824588044
203,5000,20,1,0,0.30376291275,3,0.999388591772
204,5000,20,0,1,0.893,8,0.995557357423
205,5000,20,1,0,0.558038949966,4,0.822375638369
206,5000,20,0,1,1.376,10,0.955700944205
207,5000,20,1,0,0.55494093895,4,0.914222315545
208,5000,20,0,1,1.365,9,0.980196677182
209,5000,20,1,0,0.549907922745,4,0.487528537259
210,10000,20,0,1,4.55,12,0.990474803442
211,10000,20,1,0,1.32948303223,4,0.918713263339
212,10000,20,0,1,2.64,9,0.989337894312
213,10000,20,1,0,1.38887000084,4,0.957229419022
214,10000,20,0,1,1.074,5,0.983097766119
215,10000,20,1,0,1.43607902527,4,0.980763670396
216,10000,20,0,1,0.26,2,0.994098327579
217,10000,20,1,0,0.732187986374,3,0.994387528875
218,10000,20,0,1,1.689,7,0.992774945789
219,10000,20,1,0,1.37015295029,4,0.944149231088
220,100,30,0,1,0.027,7,0.992145639612
221,100,30,1,0,0.110697031021,4,0.985572292981
222,100,30,0,1,0.075,14,0.986367844669
223,100,30,1,0,0.120022058487,5,0.985228633791
224,100,30,0,1,0.054,10,0.994399185637
225,100,30,1,0,0.164534091949,5,0.974315306268
226,100,30,0,1,0.12,18,0.976268727011
227,100,30,1,0,0.0992901325226,4,0.738014143212
228,100,30,0,1,0.018,5,0.995902048992
229,100,30,1,0,0.113265991211,5,0.988030067432
230,200,30,0,1,0.059,8,0.995484211638
231,200,30,1,0,0.223388910294,7,0.802938696825
232,200,30,0,1,0.452,30,0.90371254755
233,200,30,1,0,0.116613864899,4,0.73519487203
234,200,30,0,1,0.432,30,0.940022897815
235,200,30,1,0,0.159945011139,5,0.846239153923
236,200,30,0,1,0.022,3,0.98211000219
237,200,30,1,0,0.120722055435,4,0.981330905336
238,200,30,0,1,0.432,29,0.936686582477
239,200,30,1,0,0.169472932816,5,0.869674057838
240,300,30,0,1,0.038,5,0.991313025281
241,300,30,1,0,0.186125993729,5,0.990605450692
242,300,30,0,1,0.017,2,0.984690527241
243,300,30,1,0,0.0684690475464,3,0.98572619071
244,300,30,0,1,0.651,28,0.977875094836
245,300,30,1,0,0.190866947174,5,0.745344710218
246,300,30,0,1,0.329,18,0.989592745979
247,300,30,1,0,0.2018699646,5,0.886309717258
248,300,30,0,1,0.329,18,0.965253859865
249,300,30,1,0,0.188837051392,5,0.928300973698
250,400,30,0,1,0.307,14,0.992629124988
251,400,30,1,0,0.216147899628,5,0.948238049669
252,400,30,0,1,0.866,30,0.474282561886
253,400,30,1,0,0.198709964752,6,0.0643651234407
254,400,30,0,1,0.036,4,0.997112340554
255,400,30,1,0,0.143697023392,4,0.996300815749
256,400,30,0,1,0.338,15,0.96640619519
257,400,30,1,0,0.150781869888,4,0.843975990901
258,400,30,0,1,0.038,4,0.994222346749
259,400,30,1,0,0.145607948303,4,0.993333872895
260,500,30,0,1,0.104,6,0.996658696009
261,500,30,1,0,0.157579898834,4,0.977291511891
262,500,30,0,1,1.11,29,0.903961730815
263,500,30,1,0,0.154253959656,4,0.860099839978
264,500,30,0,1,0.031,3,0.991105099746
265,500,30,1,0,0.145816087723,4,0.991563321483
266,500,30,0,1,0.562,18,0.945260554993
267,500,30,1,0,0.238893032074,5,0.934252269136
268,500,30,0,1,0.103,7,0.993625850441
269,500,30,1,0,0.153568983078,4,0.986000749487
270,1000,30,0,1,0.194,6,0.978659766558
271,1000,30,1,0,0.2238509655,4,0.763506861598
272,1000,30,0,1,0.392,12,0.921546352274
273,1000,30,1,0,0.207183122635,4,0.82462956221
274,1000,30,0,1,0.195,7,0.995063525979
275,1000,30,1,0,0.219784975052,4,0.917287199724
276,1000,30,0,1,0.973,16,0.978511655519
277,1000,30,1,0,0.225205898285,4,0.855998197594
278,1000,30,0,1,0.596,13,0.948806119031
279,1000,30,1,0,0.225656032562,4,0.755621520959
280,1500,30,0,1,0.12,4,0.991137213781
281,1500,30,1,0,0.289090156555,4,0.990870273107
282,1500,30,0,1,0.165,5,0.963313055059
283,1500,30,1,0,0.284470081329,4,0.935898222654
284,1500,30,0,1,0.358,8,0.971427263219
285,1500,30,1,0,0.277940034866,4,0.905515335286
286,1500,30,0,1,0.122,4,0.923223638633
287,1500,30,1,0,0.28166103363,4,0.924350887377
288,1500,30,0,1,0.224,5,0.987003883167
289,1500,30,1,0,0.308647155762,4,0.982025097677
290,2000,30,0,1,0.788,10,0.990038292375
291,2000,30,1,0,0.350444078445,4,0.78126245509
292,2000,30,0,1,1.153,11,0.957165275315
293,2000,30,1,0,0.359318971634,4,0.845965444425
294,2000,30,0,1,0.792,10,0.993389896578
295,2000,30,1,0,0.351760864258,4,0.763465633064
296,2000,30,0,1,0.175,4,0.995239196306
297,2000,30,1,0,0.352858066559,4,0.995203461297
298,2000,30,0,1,3.739,28,0.459031529368
299,2000,30,1,0,0.341631174088,4,0.354674914151
300,2500,30,0,1,0.64,8,0.986932412947
301,2500,30,1,0,0.424567937851,4,0.976772610675
302,2500,30,0,1,0.376,6,0.992334275096
303,2500,30,1,0,0.421959877014,4,0.980425315755
304,2500,30,0,1,2.135,14,0.987133269908
305,2500,30,1,0,0.564604043961,5,0.925120187943
306,2500,30,0,1,0.777,8,0.979930237342
307,2500,30,1,0,0.444025039673,4,0.917517294978
308,2500,30,0,1,5.232,30,0.412416903277
309,2500,30,1,0,0.409556865692,4,0.365962161559
310,5000,30,0,1,2.307,10,0.98408453618
311,5000,30,1,0,0.806119203568,4,0.537504535954
312,5000,30,0,1,0.99,7,0.98845672697
313,5000,30,1,0,0.798828125,4,0.898416366036
314,5000,30,0,1,0.127,1,0.942442477962
315,5000,30,1,0,0.197381019592,2,0.942487128899
316,5000,30,0,1,0.823,6,0.952704416946
317,5000,30,1,0,0.830597877502,4,0.943274008102
318,5000,30,0,1,0.548,5,0.979287593696
319,5000,30,1,0,0.815441131592,4,0.977100262569
320,10000,30,0,1,0.455,2,0.995352783985
321,10000,30,1,0,1.04941916466,3,0.99586231498
322,10000,30,0,1,3.899,9,0.993403984987
323,10000,30,1,0,2.01109814644,4,0.912245803764
324,10000,30,0,1,0.906,4,0.998521573554
325,10000,30,1,0,2.11384510994,4,0.99846122315
326,10000,30,0,1,11.749,14,0.974854307074
327,10000,30,1,0,2.0322470665,4,0.893626137664
328,10000,30,0,1,2.163,6,0.993696208033
329,10000,30,1,0,2.06624293327,4,0.986622038653
330,100,50,0,1,0.15,15,0.989169095786
331,100,50,1,0,0.24498796463,5,0.707652288205
332,100,50,0,1,0.137,15,0.986375226638
333,100,50,1,0,0.248805046082,5,0.685326433941
334,100,50,0,1,0.074,10,0.993870570611
335,100,50,1,0,0.224947929382,5,0.649579447315
336,100,50,0,1,0.13,14,0.988313771396
337,100,50,1,0,0.173080921173,5,0.824050492955
338,100,50,0,1,0.206,19,0.982897374742
339,100,50,1,0,0.209053993225,5,0.867043409279
340,200,50,0,1,0.52,23,0.977857118668
341,200,50,1,0,0.183741092682,4,0.934319230901
342,200,50,0,1,0.95,32,0.973409423381
343,200,50,1,0,0.288810968399,5,0.852939519243
344,200,50,0,1,1.104,36,0.840022460842
345,200,50,1,0,0.282217025757,6,0.0453123440535
346,200,50,0,1,0.018,1,0.994499433927
347,200,50,1,0,0.0411310195923,2,0.994519769348
348,200,50,0,1,0.338,17,0.990516904204
349,200,50,1,0,0.34939289093,6,0.883006168359
350,300,50,0,1,0.235,10,0.994262017822
351,300,50,1,0,0.313690900803,5,0.95211103125
352,300,50,0,1,0.36,13,0.992345897628
353,300,50,1,0,0.28053689003,5,0.906256314999
354,300,50,0,1,0.027,2,0.994847568328
355,300,50,1,0,0.110281944275,3,0.995210190194
356,300,50,0,1,0.102,6,0.989843624248
357,300,50,1,0,0.21045589447,4,0.88571718436
358,300,50,0,1,0.656,20,0.990861872681
359,300,50,1,0,0.332719087601,5,0.89493630085
360,400,50,0,1,3.612,49,0.956777769697
361,400,50,1,0,0.223528862,4,0.868598790188
362,400,50,0,1,0.111,6,0.990287068194
363,400,50,1,0,0.232636928558,4,0.994810098971
364,400,50,0,1,0.511,14,0.988259493669
365,400,50,1,0,0.237461090088,4,0.765576537772
366,400,50,0,1,3.537,50,0.905501769917
367,400,50,1,0,0.23881816864,4,0.738942658342
368,400,50,0,1,0.077,4,0.986705389742
369,400,50,1,0,0.232724905014,4,0.986103324931
370,500,50,0,1,0.222,8,0.993981556517
371,500,50,1,0,0.256276845932,4,0.9534321873
372,500,50,0,1,0.176,7,0.987523841822
373,500,50,1,0,0.244442939758,4,0.962777178764
374,500,50,0,1,0.124,5,0.996445840158
375,500,50,1,0,0.264695167542,4,0.978662299845
376,500,50,0,1,0.193,7,0.991177984051
377,500,50,1,0,0.243110895157,4,0.877935033859
378,500,50,0,1,0.05,3,0.985672948061
379,500,50,1,0,0.255495071411,4,0.986228411638
380,1000,50,0,1,0.062,2,0.988807919758
381,1000,50,1,0,0.194537878036,3,0.988947422903
382,1000,50,0,1,1.121,13,0.987239298023
383,1000,50,1,0,0.558875083923,5,0.907795832379
384,1000,50,0,1,0.518,8,0.990823797628
385,1000,50,1,0,0.562395095825,5,0.941594913943
386,1000,50,0,1,0.094,3,0.930725885613
387,1000,50,1,0,0.369822978973,4,0.930640314937
388,1000,50,0,1,0.342,7,0.985436603022
389,1000,50,1,0,0.35474896431,4,0.873718813704
390,1500,50,0,1,0.198,4,0.940627003581
391,1500,50,1,0,0.469045162201,4,0.940795962776
392,1500,50,0,1,0.781,8,0.991449409413
393,1500,50,1,0,0.472437858582,4,0.943295668466
394,1500,50,0,1,1.222,12,0.9427946914
395,1500,50,1,0,0.679454088211,5,0.898230584838
396,1500,50,0,1,0.092,2,0.997119991537
397,1500,50,1,0,0.260142087936,3,0.997393490503
398,1500,50,0,1,13.411,48,0.79858596442
399,1500,50,1,0,0.471478939056,4,0.705625238458
400,2000,50,0,1,0.543,6,0.977148762154
401,2000,50,1,0,0.543337106705,4,0.976033987726
402,2000,50,0,1,3.494,16,0.993171865201
403,2000,50,1,0,0.578441143036,4,0.860053924421
404,2000,50,0,1,0.377,5,0.979460994651
405,2000,50,1,0,0.593846797943,4,0.976795444782
406,2000,50,0,1,17.785,50,0.713877864775
407,2000,50,1,0,0.575443029404,4,0.638498697814
408,2000,50,0,1,0.498,6,0.997925675428
409,2000,50,1,0,0.584556102753,4,0.990673964
410,2500,50,0,1,0.473,5,0.993796191458
411,2500,50,1,0,0.690706014633,4,0.99147055751
412,2500,50,0,1,5.322,18,0.982956283825
413,2500,50,1,0,0.700956821442,4,0.685946709392
414,2500,50,0,1,11.152,34,0.739418799875
415,2500,50,1,0,0.696022033691,4,0.70308690344
416,2500,50,0,1,1.383,9,0.977000153077
417,2500,50,1,0,0.708580970764,4,0.822188484578
418,2500,50,0,1,0.474,5,0.98298126999
419,2500,50,1,0,0.710916042328,4,0.905269778122
420,5000,50,0,1,1.814,7,0.996367444049
421,5000,50,1,0,1.33671092987,4,0.973026794699
422,5000,50,0,1,47.732,48,0.135073749015
423,5000,50,1,0,1.25954699516,4,0.0305610702189
424,5000,50,0,1,11.952,18,0.987608394876
425,5000,50,1,0,1.98269987106,5,0.824129295894
426,5000,50,0,1,0.681,4,0.98453983664
427,5000,50,1,0,1.33213210106,4,0.98353891046
428,5000,50,0,1,1.273,6,0.983610659825
429,5000,50,1,0,1.34953713417,4,0.95736073007
430,10000,50,0,1,5.068,7,0.995792762849
431,10000,50,1,0,3.58715200424,4,0.976633006244
432,10000,50,0,1,16.507,18,0.523943686901
433,10000,50,1,0,2.92717003822,4,0.527638958294
434,10000,50,0,1,22.75,18,0.962627755734
435,10000,50,1,0,3.48847103119,4,0.884792634315
436,10000,50,0,1,0.406,1,0.605302683952
437,10000,50,1,0,0.824892997742,2,0.605649501242
438,10000,50,0,1,0.607,2,0.395722349987
439,10000,50,1,0,1.90466213226,3,0.395745002369
440,100,100,0,1,0.383,17,0.991372725688
441,100,100,1,0,0.313392162323,4,0.946844903641
442,100,100,0,1,0.111,7,0.992668743439
443,100,100,1,0,0.430379867554,5,0.972432545311
444,100,100,0,1,0.145,8,0.997619601258
445,100,100,1,0,0.3981320858,5,0.936009688649
446,100,100,0,1,0.403,18,0.916190755761
447,100,100,1,0,0.441465139389,5,0.268273154309
448,100,100,0,1,0.082,5,0.998550684196
449,100,100,1,0,0.311028003693,4,0.996153659361
450,200,100,0,1,0.258,9,0.986551425704
451,200,100,1,0,0.529950857162,5,0.844742114138
452,200,100,0,1,2.294,36,0.973523058433
453,200,100,1,0,0.58322095871,5,0.854535000046
454,200,100,0,1,1.098,24,0.98659315774
455,200,100,1,0,0.611963033676,6,0.897956617456
456,200,100,0,1,0.116,5,0.997220366772
457,200,100,1,0,0.442036867142,5,0.994856402257
458,200,100,0,1,2.435,38,0.973173681837
459,200,100,1,0,0.348124980927,4,0.693603374121
460,300,100,0,1,0.625,13,0.986386526824
461,300,100,1,0,0.39904499054,4,0.912091803135
462,300,100,0,1,0.411,9,0.991000906993
463,300,100,1,0,0.585959196091,5,0.976374592102
464,300,100,0,1,0.186,5,0.98974689313
465,300,100,1,0,0.624314069748,5,0.991544227558
466,300,100,0,1,0.474,11,0.981392060717
467,300,100,1,0,0.586513996124,5,0.968822222227
468,300,100,0,1,1.114,18,0.976870757653
469,300,100,1,0,0.413319826126,4,0.955558276131
470,400,100,0,1,1.078,16,0.975801756143
471,400,100,1,0,0.459994077682,4,0.945283466733
472,400,100,0,1,1.098,15,0.975791231952
473,400,100,1,0,0.418479919434,4,0.954300415844
474,400,100,0,1,0.186,4,0.99289776708
475,400,100,1,0,0.475826025009,4,0.991917029138
476,400,100,0,1,0.781,12,0.993466338583
477,400,100,1,0,0.464450836182,4,0.96975604568
478,400,100,0,1,0.436,9,0.973154632805
479,400,100,1,0,0.675371170044,5,0.95316710114
480,500,100,0,1,0.097,2,0.990523624403
481,500,100,1,0,0.266834020615,3,0.990681693593
482,500,100,0,1,0.444,7,0.991366580334
483,500,100,1,0,0.498481988907,4,0.966191246286
484,500,100,0,1,1.946,18,0.981401293235
485,500,100,1,0,0.702342987061,5,0.794828104188
486,500,100,0,1,3.232,25,0.969195084993
487,500,100,1,0,0.803019046783,5,0.844813920561
488,500,100,0,1,15.551,67,0.958200784389
489,500,100,1,0,0.775353908539,5,0.807404966177
490,1000,100,0,1,0.165,2,0.988227713896
491,1000,100,1,0,0.388850212097,3,0.988371316938
492,1000,100,0,1,0.17,2,0.923220771766
493,1000,100,1,0,0.705426931381,4,0.923963615446
494,1000,100,0,1,40.188,77,0.911884535435
495,1000,100,1,0,1.12399196625,5,0.81462529262
496,1000,100,0,1,63.618,99,0.824345871576
497,1000,100,1,0,0.640577077866,4,0.488611831554
498,1000,100,0,1,0.303,4,0.994288841264
499,1000,100,1,0,0.716662883759,4,0.994336813724
500,1500,100,0,1,0.591,5,0.995895527323
501,1500,100,1,0,0.922868013382,4,0.997742901971
502,1500,100,0,1,1.674,9,0.993584598953
503,1500,100,1,0,1.23168492317,5,0.976961861019
504,1500,100,0,1,1.348,8,0.895805897208
505,1500,100,1,0,0.917703151703,4,0.853068712833
506,1500,100,0,1,3.65,12,0.99399276863
507,1500,100,1,0,0.929739952087,4,0.817692190314
508,1500,100,0,1,2.999,13,0.987028683502
509,1500,100,1,0,0.910995960236,4,0.893655205921
510,2000,100,0,1,0.27,2,0.997715344956
511,2000,100,1,0,0.628504037857,3,0.997723702361
512,2000,100,0,1,2.176,8,0.990933367955
513,2000,100,1,0,1.18052506447,4,0.810834836362
514,2000,100,0,1,0.722,4,0.993803427989
515,2000,100,1,0,1.16463899612,4,0.993188600375
516,2000,100,0,1,4.941,14,0.989241164209
517,2000,100,1,0,1.09554195404,4,0.674071950799
518,2000,100,0,1,138.826,99,0.698922295159
519,2000,100,1,0,1.59975099564,5,0.541665314783
520,2500,100,0,1,0.487,3,0.993559397025
521,2500,100,1,0,1.3392329216,4,0.99362792324
522,2500,100,0,1,0.698,4,0.995158601995
523,2500,100,1,0,1.36900496483,4,0.995150304749
524,2500,100,0,1,4.033,10,0.993355339057
525,2500,100,1,0,1.37159395218,4,0.952651066069
526,2500,100,0,1,0.971,5,0.995147476776
527,2500,100,1,0,1.38344717026,4,0.993833803785
528,2500,100,0,1,0.694,4,0.983349915622
529,2500,100,1,0,1.37511897087,4,0.983213870605
530,5000,100,0,1,2.079,5,0.989680620548
531,5000,100,1,0,2.70901703835,4,0.984834800445
532,5000,100,0,1,9.27,11,0.989225891331
533,5000,100,1,0,3.76528692245,5,0.930249683794
534,5000,100,0,1,3.005,7,0.724857772859
535,5000,100,1,0,2.58991193771,4,0.721599317669
536,5000,100,0,1,1.397,4,0.996687067504
537,5000,100,1,0,2.70408797264,4,0.996752899542
538,5000,100,0,1,24.167,19,0.97965922038
539,5000,100,1,0,2.65440988541,4,0.868796356801
540,10000,100,0,1,7.164,6,0.990954649488
541,10000,100,1,0,6.808811903,4,0.991048576827
542,10000,100,0,1,10.173,8,0.995270820045
543,10000,100,1,0,6.70922398567,4,0.982766004839
544,10000,100,0,1,2.022,3,0.99378226646
545,10000,100,1,0,6.84067988396,4,0.994261236583
546,10000,100,0,1,17.974,10,0.97753244134
547,10000,100,1,0,6.73892211914,4,0.661290048
548,10000,100,0,1,15.994,9,0.924668111407
549,10000,100,1,0,6.81986498833,4,0.818231354512
550,100,200,0,1,0.861,19,0.970681307573
551,100,200,1,0,0.598340988159,4,0.65730459284
552,100,200,0,1,0.417,12,0.995868780429
553,100,200,1,0,0.591975927353,4,0.43841448249
554,100,200,0,1,0.595,15,0.989814925532
