,m,n,pyearth,earth,time,forward_iterations,rsq
231,1000,30,1,0,0.432759046555,4,0.920708626285
232,1000,30,0,1,0.381,8,0.990864766842
233,1000,30,1,0,0.598958015442,5,0.924160966138
234,1000,30,0,1,0.11,4,0.996285678706
235,1000,30,1,0,0.43173122406,4,0.996427160908
236,1000,30,0,1,0.154,5,0.990173427807
237,1000,30,1,0,0.436886072159,4,0.953275894066
238,1000,30,0,1,0.281,6,0.995605582901
239,1000,30,1,0,0.432065010071,4,0.974717773992
240,1500,30,0,1,3.929,28,0.458486092446
241,1500,30,1,0,0.870192050934,5,0.33816418137
242,1500,30,0,1,0.393,7,0.990728900362
243,1500,30,1,0,0.584503173828,4,0.984387577524
244,1500,30,0,1,0.984,10,0.983280181289
245,1500,30,1,0,0.577213048935,4,0.916653352407
246,1500,30,0,1,4.242,30,0.159128279366
247,1500,30,1,0,0.529922008514,4,0.00820319517995
248,1500,30,0,1,0.685,9,0.992092446734
249,1500,30,1,0,0.579632043839,4,0.882818161701
250,2000,30,0,1,0.678,8,0.995464795528
251,2000,30,1,0,0.745715141296,4,0.987848116466
252,2000,30,0,1,0.529,7,0.993010438658
253,2000,30,1,0,0.748214960098,4,0.968678222607
254,2000,30,0,1,0.527,7,0.993441019466
255,2000,30,1,0,0.744552135468,4,0.968140259957
256,2000,30,0,1,0.692,8,0.986208613787
257,2000,30,1,0,0.751585006714,4,0.829091879194
258,2000,30,0,1,1.239,10,0.976072447391
259,2000,30,1,0,0.740805864334,4,0.864501924887
260,2500,30,0,1,0.868,8,0.993937992413
261,2500,30,1,0,0.899904966354,4,0.786131011507
262,2500,30,0,1,0.796,7,0.977844503447
263,2500,30,1,0,0.885682106018,4,0.952364470927
264,2500,30,0,1,0.269,4,0.959980670732
265,2500,30,1,0,0.883165121078,4,0.957215292792
266,2500,30,0,1,6.873,29,0.501436918798
267,2500,30,1,0,0.768748998642,4,0.419698166212
268,2500,30,0,1,0.362,5,0.727747319999
269,2500,30,1,0,0.84397482872,4,0.726381160492
270,100,50,0,1,0.15,12,0.988745837074
271,100,50,1,0,0.28538107872,5,0.946325019705
272,100,50,0,1,0.09,9,0.994790275786
273,100,50,1,0,0.314352989197,5,0.96488566652
274,100,50,0,1,0.258,19,0.983896213465
275,100,50,1,0,0.366204977036,5,0.622214621109
276,100,50,0,1,0.118,11,0.990861069021
277,100,50,1,0,0.340531110764,5,0.971864421287
278,100,50,0,1,0.024,2,0.996277184241
279,100,50,1,0,0.120980024338,3,0.996299768027
280,200,50,0,1,0.462,17,0.99010372717
281,200,50,1,0,0.421777963638,5,0.918472148378
282,200,50,0,1,0.459,17,0.989649343401
283,200,50,1,0,0.277938127518,4,0.665607168172
284,200,50,0,1,0.079,6,0.990541937752
285,200,50,1,0,0.295781135559,4,0.987382423274
286,200,50,0,1,0.265,13,0.98110418625
287,200,50,1,0,0.452030897141,5,0.965780742156
288,200,50,0,1,0.064,5,0.991352691994
289,200,50,1,0,0.265483856201,4,0.974020031771
290,300,50,0,1,3.333,50,0.858740293566
291,300,50,1,0,0.342758893967,4,0.479023161201
292,300,50,0,1,0.624,16,0.978483550479
293,300,50,1,0,0.506682872772,5,0.946637579662
294,300,50,0,1,3.407,49,0.884110070575
295,300,50,1,0,0.48720407486,5,0.575001604645
296,300,50,0,1,0.112,6,0.988582591232
297,300,50,1,0,0.527333974838,5,0.97194912005
298,300,50,0,1,0.93,22,0.980059630466
299,300,50,1,0,0.336447000504,4,0.837114709204
300,400,50,0,1,0.6,14,0.959907895702
301,400,50,1,0,0.385042190552,4,0.946359050028
302,400,50,0,1,0.082,4,0.989736249169
303,400,50,1,0,0.377378940582,4,0.989702298938
304,400,50,0,1,0.64,14,0.979027406992
305,400,50,1,0,0.688996076584,6,0.926979724262
306,400,50,0,1,0.536,12,0.985504752853
307,400,50,1,0,0.3818359375,4,0.565161427215
308,400,50,0,1,0.398,10,0.996302250411
309,400,50,1,0,0.533808946609,5,0.890553901902
310,500,50,0,1,0.406,10,0.976886727559
311,500,50,1,0,0.42736697197,4,0.904236871828
312,500,50,0,1,1.094,16,0.992137711469
313,500,50,1,0,0.601324081421,5,0.880186582665
314,500,50,0,1,0.364,8,0.993378358931
315,500,50,1,0,0.437285900116,4,0.97766197695
316,500,50,0,1,3.385,36,0.951583508606
317,500,50,1,0,0.449525117874,4,0.867369626517
318,500,50,0,1,5.453,48,0.920374902855
319,500,50,1,0,0.684960126877,5,0.837587112647
320,1000,50,0,1,0.09,2,0.982966395506
321,1000,50,1,0,0.374531030655,3,0.983412638584
322,1000,50,0,1,0.981,10,0.993198656452
323,1000,50,1,0,1.00832390785,5,0.924246485759
324,1000,50,0,1,0.184,4,0.993441402388
325,1000,50,1,0,0.716193914413,4,0.993391784668
326,1000,50,0,1,0.658,8,0.997123177319
327,1000,50,1,0,0.664664983749,4,0.950922084732
328,1000,50,0,1,7.887,40,0.89855900176
329,1000,50,1,0,0.704482078552,4,0.860971795246
330,1500,50,0,1,1.242,9,0.993603492902
331,1500,50,1,0,0.875330924988,4,0.960067141588
332,1500,50,0,1,0.668,7,0.993230891374
